link,text,date,Likes,Comments
https://twitter.com/ValleysVeg/status/1542133477084127232#m,It’s pitch day at Pontypridd in the Ideas2Innovation Programme - some really great start-up ideas in our cohort 👍🏻 @dylanjonesevans @cvthompson @AlacrityUK @RCTCouncil @gwyrddcomms @Stiwdio_USW,"Jun 29, 2022 · 1:10 PM UTC",4,0
https://twitter.com/unizar/status/1542117332050493441#m,"🔊Jadator, C30H50, Acceptable y Metadiseño son los proyectos ganadores de la IX edición del Programa SpinUp “Emprende con Unizar”  Los emprendedores han estado 6 meses en la incubadora Ceminem testando la viabilidad de su idea💡  @OTRI_Unizar ayudando a spin-off o start-up👏👏","Jun 29, 2022 · 12:06 PM UTC",4,0
https://twitter.com/WurmRobsch/status/1542108811351162887#m,"You just can’t take a project seriously where the leader claims to be Satoshi. It’s just…no, you can’t. It’s like build a start-up and tell everyone that Elon Musk has all his ideas from you 😂 I can’t take this guy seriously.","Jun 29, 2022 · 11:32 AM UTC",9,1
https://twitter.com/TLOIofficial_/status/1542105655016067073#m,"As the start-up nation of the world, India has hundreds of brilliant ideas waiting to bloom and we at Thought Leaders of India have been glad to associate with some of the most valuable start-ups in India who are working towards innovation and growth. 1/n","Jun 29, 2022 · 11:20 AM UTC",0,1
https://twitter.com/ArvindAk7/status/1542074680692985856#m,Agar ise koi start-up idea samajh raha ho to sorry but apka business Zomato ko v takkar nii de payega,"Jun 29, 2022 · 9:17 AM UTC",0,0
https://twitter.com/rogue_it_r/status/1542070298190565376#m,"There needs to be a device to measure anxiety/depression. Also a solution module for each threshold level.  Basically the device can tell - your anxiety level is 2.5, do xyz to reduce levels and come back to your body/mind. Relaxxx  What a start-up idea! #wednesdaywisdom ?","Jun 29, 2022 · 8:59 AM UTC",4,1
https://twitter.com/bmurphypointman/status/1542045938432315392#m,"7 Steps to Start Up a Nonprofit Organization Like a Boss: A Winning Guide to Build a Sustainable Business from Idea to Efficient Fundraising, Leadership to Membership, and from Start-Up to Success. https://affiliatemarketingnetwork.org/7-steps-to-start-up-a-nonprofit-organization-like-a-boss-a-winning-guide-to-build-a-sustainable-business-from-idea-to-efficient-fundraising-leadership-to-membership-and-from-start-up-to-success/","Jun 29, 2022 · 7:22 AM UTC",0,0
https://twitter.com/TheRashooAwan/status/1542035891262263297#m,This is how big players copy idea of new start-up. With old customer base and infrastructure new Startup will struggle to compete with Careem.,"Jun 29, 2022 · 6:43 AM UTC",0,0
https://twitter.com/TheWhittyRyan/status/1542013935062093824#m,"Tech friends!  Having some start-up issues with a (new to me) MacBook Air. No screen light-up, chim sound goes off, rinse, repeat. Charging cord light doesn't come on when plugged in.  Who's got some ideas? This was a hand me down gift, so I'm not looking to drop $150 for repairs","Jun 29, 2022 · 5:15 AM UTC",1,2
https://twitter.com/SrivariVeedhi/status/1541961727826591744#m,That's the major reason for most of the start-up failures.  Coding is nothing but automation/ digitisation of an idea & Process. The founders can still validate the idea using an excel sheet based System.,"Jun 29, 2022 · 1:48 AM UTC",1,1
https://twitter.com/OHWallStreet/status/1541945102536478720#m,Billion dollar start-up idea: Buy now pay laterER,"Jun 29, 2022 · 12:42 AM UTC",2,0
https://twitter.com/ylxr_/status/1541904654375821313#m,Start-up idea: a Jan 6th hearing that actually does something,"Jun 28, 2022 · 10:01 PM UTC",7,0
https://twitter.com/PacersSportsEnt/status/1541855774250598401#m,Today we welcomed the current @Techstars Sports Accelerator cohort as they took a break to explore our facilities & shoot some hoops. These entrepreneurs are working hard to prepare their innovative start-up ideas for demo day on July 8 & beyond!  More ➡️https://bit.ly/3OFX4pe,"Jun 28, 2022 · 6:47 PM UTC",6,0
https://twitter.com/WestmeathLEO/status/1541799259917385728#m,"Want to start your own business in County Westmeath?   If you have a business idea or an early stage start-up, join our popular Start Your Own Business course to learn all you need to know to make it a success!   Starts July 7th  Book at https://loom.ly/--c7HJ8 #makingithappen","Jun 28, 2022 · 3:02 PM UTC",0,0
https://twitter.com/userFreshPrince/status/1541783615981293569#m,start-up idea. implement. Billionaire dark 💥🙌,"Jun 28, 2022 · 2:00 PM UTC",1,1
https://twitter.com/VShetland/status/1541783484238336001#m,"🌟START IT🌟 Do you have a business idea that addresses a social, environmental or community issue? Do you need grant funding to cover the start-up costs of your social enterprise idea? Start It Fund is open all-year round and offers up to £5000. https://www.firstport.org.uk/funding/social-entrepreneurs-fund-start-it/","Jun 28, 2022 · 2:00 PM UTC",1,0
https://twitter.com/kurdishhouselon/status/1541775865670995968#m,So true- help your community by working on your start-up idea. Get in touch and we can discuss how we can help to get it to fly. #TwitterKurds @ZeyBinboga,"Jun 28, 2022 · 1:29 PM UTC",0,0
https://twitter.com/rbpbusiness/status/1541753702175965184#m,Being Your Own Boss: Business Start-up Programme - for people exploring the idea of starting their own business - starting Wed 29 June. Sign up for a series of #free webinars bit.ly/3OHi6Ua #startup #business #SME #rushcliffe,"Jun 28, 2022 · 12:01 PM UTC",1,0
https://twitter.com/ChloAquino/status/1541747148186071042#m,Watched the whole discussion online through #GBC22. Insightful and full of useful ideas for start-up companies and those wanting to start their own business.,"Jun 28, 2022 · 11:35 AM UTC",0,0
https://twitter.com/CT_University/status/1541741540166750209#m,"Pitch New ideas and Get Funded   Big Fish Pool Auditions 1 is happening ..!!   On 29 June, 2022 | 9 am onwards   CTU is organising mega start-up event i.e. ""THE BIG FISH POOL"" on 20th August 2022 to bring together young entrepreneurs from various fields.   #CTU #TeamCT #CTians","Jun 28, 2022 · 11:13 AM UTC",48,0
https://twitter.com/seshnamaharaj/status/1541741223307780096#m,Make your start-up idea a reality. Apply for the Monash GENERATOR's 2022 Accelerator Program: ow.ly/KGZV103MaQ7,"Jun 28, 2022 · 11:12 AM UTC",1,0
https://twitter.com/PurpleCrane/status/1541733742636679168#m,"The Magical Mushroom Company, a sustainable packaging start-up, has raised £3m in seed funding. Congratulations! Do you have the software idea that could save us all? Find out why Climate Tech is now officially a thing, and how we can help:   https://loom.ly/EhCjRPE #climatetech","Jun 28, 2022 · 10:42 AM UTC",1,0
https://twitter.com/KingsImaging/status/1541729664477143044#m,"A. No single entrepreneur should expect to have every skill needed to launch a business on their own. This is why having a great team is the secret sauce of start-up success, more so even than having a cutting-edge idea. You might even meet future teammates on this course! (4)","Jun 28, 2022 · 10:26 AM UTC",0,1
https://twitter.com/jmrstavares/status/1541727654591840256#m,#ESB2022 12:30-13:30 – Start-up Ideas Competition - Session 2 @D. Maria Hall! You would be welcome!,"Jun 28, 2022 · 10:18 AM UTC",3,0
https://twitter.com/M_airdward/status/1541710285823741952#m,"Start-up Idea: A productivity app that you can link to your work sites, learning sites and all the sites you use on the daily, the app will allow you to set timers, remind you to visit your tasks on the daily, track time spent and with real metrics, track if you were productive","Jun 28, 2022 · 9:09 AM UTC",1,1
https://twitter.com/Impactivs1/status/1541708154014154752#m,"When it comes to launching your #impact start-up, there's no room for guess work. 💪🏼 Having a great idea and launching it creates tons of #assumptions to  validate 🤔.  Our toolkit helps you adopt an assumption-based approach to #entrepreneurship 👉🏼  https://www.impactivs.com/resources/business-idea-validation-toolkit/","Jun 28, 2022 · 9:00 AM UTC",0,0
https://twitter.com/ymsuralkar/status/1541698916273504258#m,New start-up idea?,"Jun 28, 2022 · 8:23 AM UTC",0,0
https://twitter.com/sandeepchauhaan/status/1541698019728293888#m,Good start-up idea,"Jun 28, 2022 · 8:20 AM UTC",0,0
https://twitter.com/ApnaSecbad/status/1541671284295213057#m,"Fantastic Sir @KTRTRS   Hope this infra boosts the start-up ecosystem of the state and encourages more innovations & ideas.  #Hyderabad still lags behind Bangalore, Mumbai, Gurgaon. Of the 100 odd unicorns Hyderabad is nowhere.   Time to rise!!","Jun 28, 2022 · 6:34 AM UTC",2,0
https://twitter.com/maryam_farsh/status/1541616322907348995#m,It is a good idea for a start-up 😉😊,"Jun 28, 2022 · 2:55 AM UTC",1,1
https://twitter.com/pmnitie/status/1541608271840104448#m,"How to get ideas for start-up? Any idea comes up, some or the other start-up is working on it #startups #ideas","Jun 28, 2022 · 2:23 AM UTC",1,0
https://twitter.com/kutay_ok/status/1541561489965850629#m,"Ta-da!  Now you can simply develop backend of your million dollars start-up idea without using any framework, server or library. So you can develop your backend with python or any other language you want and easily glue it to frontend using API route feature of @nextjs.","Jun 27, 2022 · 11:17 PM UTC",0,1
https://twitter.com/TechLeaderPro/status/1541551283038994432#m,"Three start-up ideas that fix email, given to you for free because I love you dudes.  Thread below, take notes and prepare to win: 🧵","Jun 27, 2022 · 10:37 PM UTC",1,1
https://twitter.com/Jeffrey_Howard_/status/1541508471044149251#m,Start-up idea:  We find a way to clone Hayao Miyazaki and then place him on the urban planning committee of every US city.,"Jun 27, 2022 · 7:47 PM UTC",23,1
https://twitter.com/HALOConsulting_/status/1541497814773022721#m,Start-up idea ☑️  Have a 💻? Have Wi-Fi? Let's learn what other resources it took for Halo Consulting to get started from nothing.   #halo #haloconsulting #DiversityandInclusion #executivesearch #Entrepreneur,"Jun 27, 2022 · 7:04 PM UTC",2,0
https://twitter.com/Firstport/status/1541481889441226752#m,"We are Scotland’s agency for start-up social entrepreneurs and social enterprise. We're here to help to support individuals all across Scotland to start, develop and grow their ideas into businesses with social impact at their core. Get in touch today at https://firstport.org.uk/contact/","Jun 27, 2022 · 6:01 PM UTC",3,0
https://twitter.com/_NerdPhysio/status/1541474132805783552#m,At this point and by feeling destroyed in my position since last Feb 2021 i think it is anyones guess. Also Meritor aquisition by cummins says a lot. Propably that they have the right idea but being a start-up i can't really tell if they will survive.,"Jun 27, 2022 · 5:30 PM UTC",0,0
https://twitter.com/VenteurHealth/status/1541465639138754561#m,New start-up idea: create a Rosetta Stone to understand the hieroglyphics of my Explanation of Benefits.,"Jun 27, 2022 · 4:57 PM UTC",1,0
https://twitter.com/ZenadroneInc/status/1541457964472881152#m,A drone service might be a good idea if you want to start a business. Here are the five steps to help you achieve a successful drone service business start-up. https://bit.ly/3bw4rRr   Be business ready with ZenaDrone today! #Drone #UAVforSale #SelfHoveringDrone,"Jun 27, 2022 · 4:26 PM UTC",0,0
https://twitter.com/LindseyNagy/status/1541451791157678082#m,Do you have a #GrandEureka?! Share the big idea that you want to start-up and let @LindseyNagy / @NagyVentures know how we can help! LindseyNagy.com #GrandEurekas,"Jun 27, 2022 · 4:02 PM UTC",0,0
https://twitter.com/Block_Dojo/status/1541449283651739650#m,"At Satoshi Block Dojo we aim to give every blockchain start-up the best chance of success through our programme, support, guidance, services and contacts. If you're an early-stage tech start-up or have a ground-breaking idea we want to hear from you.Apply blockdojo.io/apply-to-incuba…","Jun 27, 2022 · 3:52 PM UTC",3,0
https://twitter.com/GrowthCorp/status/1541441510935240710#m,"How much #equity can you be expected to put down on a #504loan for your new business? Well, that depends. Is your business idea a start-up, or special purpose? Is it both? Contact one of our 504 lending team members today to get started! growthcorp.com/about-growth-…","Jun 27, 2022 · 3:21 PM UTC",0,0
https://twitter.com/semrush/status/1541423798439874563#m,Here are great questions about start-up development you can answer for your target audience 🙌 You always can find more in-depth info and ideas in our Topic Research tool!😉 - Asya,"Jun 27, 2022 · 2:10 PM UTC",1,1
https://twitter.com/Davidbershadsk2/status/1541420435258089473#m,"The question is why we need to fund it, maybe its great idea maybe not, but the are great projects with great ideas and they are buliding without ATOM funding, If you want a cheaper start-up use ICS.","Jun 27, 2022 · 1:57 PM UTC",2,1
https://twitter.com/OfficialINDIAai/status/1541412268373868545#m,Innovation is the backbone of AI solutions- fueling numerous dreams in the start-up ecosystem to achieve the unthinkable. Don’t you agree?  Do you love tinkering with ideas for new ventures? Are you a budding entrepreneur? Then this thread is for you! 🙌  #AIOnTheGo,"Jun 27, 2022 · 1:24 PM UTC",13,1
https://twitter.com/ruberto/status/1541407260227805184#m,Make your start-up idea a reality. Apply for the Monash GENERATOR's 2022 Accelerator Program: ow.ly/kBVo103LQNb,"Jun 27, 2022 · 1:05 PM UTC",0,0
https://twitter.com/mass_crime_/status/1541396890758963200#m,"Rey THub ante Chai dabba kadhu Start-up ideas ki hub ani cheppandira.  (Dey, adi T-hub ra, Tea-Time kadhu)","Jun 27, 2022 · 12:23 PM UTC",1,0
https://twitter.com/MBIA_Michigan/status/1541391558271938560#m,"Start-up visa programs might be a good idea in the USA. ""Immigrant entrepreneurs: the barriers they face and how to remove them"" ow.ly/LOt850JA9YF https://theconversation.com/immigrant-entrepreneurs-the-barriers-they-face-and-how-to-remove-them-173170","Jun 27, 2022 · 12:02 PM UTC",0,0
https://twitter.com/maridesh_babu/status/1541365964394070016#m,Apudapudu events jargutai lopala start-up idea gurinchi....  Register ayyi vellochu Nen vellina okasari alane,"Jun 27, 2022 · 10:20 AM UTC",0,0
https://twitter.com/payin7/status/1541320637742022656#m,"Made in emerging Europe: Presto Ventures, The Outfit, SeedBlink   Emerging Europe’s start-up scene is thriving: new money and new ideas are coming onto the market all the time. To keep you up to date with the latest investments, innovations, movers and shakers, each Monday E…","Jun 27, 2022 · 7:20 AM UTC",0,0
https://twitter.com/enoughjia/status/1541318795830398976#m,Startup ideas dene ka start-up start kar dijiye.  Accha chalega.,"Jun 27, 2022 · 7:13 AM UTC",0,0
https://twitter.com/AAPExpress/status/1541307387956473856#m,Seed money of Rs 2000 per student to be provided to students of Class 11 as part of a start-up programme to encourage them to propose original business ideas.,"Jun 27, 2022 · 6:28 AM UTC",20,0
https://twitter.com/manaman_chhina/status/1541306448927264769#m,Seed money of Rs 2000 per student to be provided to students of Class 11 as part of a start-up programme to encourage them to propose original business ideas. #punjabbudget,"Jun 27, 2022 · 6:24 AM UTC",24,1
https://twitter.com/thetribunechd/status/1541300392906018816#m,"#PunjabBudget2022 Punjab Young Entrepreneur Programme is a start-up programme where class 11th students would be encouraged to propose their original business ideas, which would be supported by the Govt by providing seed money @ ₹2000 per student: FM |   @RuchikaMKhanna  (1/2)","Jun 27, 2022 · 6:00 AM UTC",8,1
https://twitter.com/GlobalClimathon/status/1541300294348427265#m,"👏Congratulations to team Woola for winning the @TechChill's Fifty Founders Battle.  ✅💪After participating in #Climathon Tallinn 2019, this start-up progressed with its idea and marketed two eco-friendly products for sustainable packaging.  Learn more: https://techchill.co/fifty-founders-battle-the-unbelievable-story-of-the-winner/","Jun 27, 2022 · 6:00 AM UTC",1,0
https://twitter.com/Sachin_and_Adam/status/1541267585463107585#m,"There's so many wonderful young humans in Australia's growing start-up ecosystem.  This weekend we caught up with a few legends.  🌇 @heyelaha: One of the best connectors in Australia, she is an operator at Relevance AI and writes a newsletter on the most compelling ideas.","Jun 27, 2022 · 3:50 AM UTC",23,1
https://twitter.com/crpaatilfc/status/1541264434127323136#m,"इसी तरह, बेंगलुरु के एक Space Start-Up Astrome की founder नेहा भी एक कमाल के idea पर काम कर रही हैं।  ये Start-Up ऐसे Flat Antenna बना रहा है जो न केवल छोटे होंगे, बल्कि उनकी Cost भी काफी कम होगी।  इस Technology की Demand पूरी दुनिया में हो सकती है।  #MannKiBaat","Jun 27, 2022 · 3:37 AM UTC",0,0
https://twitter.com/BjpClub2022/status/1541264381434265600#m,"इसी तरह, बेंगलुरु के एक Space Start-Up Astrome की founder नेहा भी एक कमाल के idea पर काम कर रही हैं।  ये Start-Up ऐसे Flat Antenna बना रहा है जो न केवल छोटे होंगे, बल्कि उनकी Cost भी काफी कम होगी।  इस Technology की Demand पूरी दुनिया में हो सकती है।","Jun 27, 2022 · 3:37 AM UTC",0,0
https://twitter.com/ElonAnnounces/status/1541221909680967682#m,Start-up divorce addict Elon Musk has discussed his ideas for blockchain boats,"Jun 27, 2022 · 12:48 AM UTC",0,0
https://twitter.com/jakpost/status/1541218980978892800#m,"Entrepreneurs with feasible start-up ideas are flourishing, yet only a small fraction have managed to become high-growth ventures. #jakpost https://bit.ly/3bxiZAg","Jun 27, 2022 · 12:36 AM UTC",1,1
https://twitter.com/nihalesh/status/1541149714829017093#m,"इसी तरह, बेंगलुरु के एक Space Start-Up Astrome की founder नेहा भी एक कमाल के idea पर काम कर रही हैं।  ये Start-Up ऐसे Flat Antenna बना रहा है जो न केवल छोटे होंगे, बल्कि उनकी Cost भी काफी कम होगी।  इस Technology की Demand पूरी दुनिया में हो सकती है।  #MannKiBaat","Jun 26, 2022 · 8:01 PM UTC",2,0
https://twitter.com/BrijeshShelad16/status/1541117013527068672#m,"इसी तरह, बेंगलुरु के एक Space Start-Up Astrome की founder नेहा भी एक कमाल के idea पर काम कर रही हैं।  ये Start-Up ऐसे Flat Antenna बना रहा है जो न केवल छोटे होंगे, बल्कि उनकी Cost भी काफी कम होगी।  इस Technology की Demand पूरी दुनिया में हो सकती है।  #MannKiBaat","Jun 26, 2022 · 5:51 PM UTC",0,0
https://twitter.com/ritikkalya/status/1541107103518949377#m,Guys drop some good start-up idea?,"Jun 26, 2022 · 5:12 PM UTC",5,5
https://twitter.com/ElonAnnounces/status/1541102862272385024#m,Start-up playboy Elon Musk to announce details of his new idea: collaborative ballet,"Jun 26, 2022 · 4:55 PM UTC",0,0
https://twitter.com/OHWallStreet/status/1541098805558378499#m,Billion dollar start-up idea: Citi bikes with Uber-like ratings,"Jun 26, 2022 · 4:39 PM UTC",2,0
https://twitter.com/OHWallStreet/status/1541098706191224839#m,Billion dollar start-up idea: Citi bikes that work,"Jun 26, 2022 · 4:38 PM UTC",0,0
https://twitter.com/hwbhatti/status/1541089123921829889#m,3. Idea Maze.  Your start-up can take various pathways being able to identify the right ones is key.   h/t @balajis,"Jun 26, 2022 · 4:00 PM UTC",118,1
https://twitter.com/kamlesh60280465/status/1541084505808588800#m,"इसी तरह, बेंगलुरु के एक Space Start-Up Astrome की founder नेहा भी एक कमाल के idea पर काम कर रही हैं।  ये Start-Up ऐसे Flat Antenna बना रहा है जो न केवल छोटे होंगे, बल्कि उनकी Cost भी काफी कम होगी।  इस Technology की Demand पूरी दुनिया में हो सकती है।  #MannKiBaat","Jun 26, 2022 · 3:42 PM UTC",0,0
https://twitter.com/BiSwAjEEt1saHoo/status/1541063580262404096#m,"You can hire me for nights ..I can chat with you..🤔that said it's not a bad idea I should open ""Rent a boyfriend""start-up...1st three days free trial.😂.. how's the idea?","Jun 26, 2022 · 2:19 PM UTC",1,0
https://twitter.com/Ashish_KrThakur/status/1540996943257563136#m,"बेंगलुरु के एक Space Start-Up Astrome की founder नेहा भी एक कमाल के idea पर काम कर रही हैं। ये ऐसे Flat Antenna बना रहा है जो न केवल छोटे होंगे, बल्कि Cost भी काफी कम होगी व् इसकी मांग पूरी दुनिया में हो सकती है।  #MannKiBaat @Ra_THORe @ManojTiwariMP @neelkantbakshi @MSinghBJP","Jun 26, 2022 · 9:54 AM UTC",1,0
https://twitter.com/sanjib4bjp/status/1540966669639630850#m,"इसी तरह, बेंगलुरु के एक Space Start-Up Astrome की founder नेहा भी एक कमाल के idea पर काम कर रही हैं।  ये Start-Up ऐसे Flat Antenna बना रहा है जो न केवल छोटे होंगे, बल्कि उनकी Cost भी काफी कम होगी।  इस Technology की Demand पूरी दुनिया में हो सकती है।  #MannKiBaat …","Jun 26, 2022 · 7:54 AM UTC",2,0
https://twitter.com/Ravi_Kardani_/status/1540966220723363840#m,"BJP4Gujarat: इसी तरह, बेंगलुरु के एक Space Start-Up Astrome की founder नेहा भी एक कमाल के idea पर काम कर रही हैं।  ये Start-Up ऐसे Flat Antenna बना रहा है जो न केवल छोटे होंगे, बल्कि उनकी Cost भी काफी कम होगी।  इस Technology की Demand पूरी दुनिया में हो …","Jun 26, 2022 · 7:52 AM UTC",1,0
https://twitter.com/DDIndialive/status/1540965586250907648#m,"Neha, founder of Astrome, a space start-up based in Bangalore, is also working on an amazing idea. This start-up is making such flat antennas which will not only be small, but their cost will also be very low. Demand for this technology can be all over the world: PM   #MannKiBaat","Jun 26, 2022 · 7:50 AM UTC",2,0
https://twitter.com/AT67561/status/1540964445094035456#m,"BJP4Gujarat: इसी तरह, बेंगलुरु के एक Space Start-Up Astrome की founder नेहा भी एक कमाल के idea पर काम कर रही हैं।  ये Start-Up ऐसे Flat Antenna बना रहा है जो न केवल छोटे होंगे, बल्कि उनकी Cost भी काफी कम होगी।  इस Technology की Demand पूरी दुनिया में हो …","Jun 26, 2022 · 7:45 AM UTC",0,0
https://twitter.com/SiddharthaP47/status/1540963557474459648#m,"BJP4India: इसी तरह, बेंगलुरु के एक Space Start-Up Astrome की founder नेहा भी एक कमाल के idea पर काम कर रही हैं।  ये Start-Up ऐसे Flat Antenna बना रहा है जो न केवल छोटे होंगे, बल्कि उनकी Cost भी काफी कम होगी।  इस Technology की Demand पूरी दुनिया में हो सक…","Jun 26, 2022 · 7:41 AM UTC",0,0
https://twitter.com/SulekhaAn/status/1540955892014800901#m,"इसी तरह, बेंगलुरु के एक Space Start-Up Astrome की founder नेहा भी एक कमाल के idea पर काम कर रही हैं।  ये Start-Up ऐसे Flat Antenna बना रहा है जो न केवल छोटे होंगे, बल्कि उनकी Cost भी काफी कम होगी।  इस Technology की Demand पूरी दुनिया में हो सकती है।  #Ma…","Jun 26, 2022 · 7:11 AM UTC",0,0
https://twitter.com/DrSubhashMoS/status/1540955406758862848#m,"इसी तरह, बेंगलुरु के एक Space Start-Up Astrome की founder नेहा भी एक कमाल के idea पर काम कर रही हैं।  ये Start-Up ऐसे Flat Antenna बना रहा है जो न केवल छोटे होंगे, बल्कि उनकी Cost भी काफी कम होगी।  इस Technology की Demand पूरी दुनिया में हो सकती है।  #MannKiBaat","Jun 26, 2022 · 7:09 AM UTC",2,0
https://twitter.com/BJP4DNH/status/1540953887959617536#m,"#RT @BJP4India: इसी तरह, बेंगलुरु के एक Space Start-Up Astrome की founder नेहा भी एक कमाल के idea पर काम कर रही हैं।  ये Start-Up ऐसे Flat Antenna बना रहा है जो न केवल छोटे होंगे, बल्कि उनकी Cost भी काफी कम होगी।  इस Technology की Demand पूरी दुनिया में …","Jun 26, 2022 · 7:03 AM UTC",0,0
https://twitter.com/Shantanu_vyas1/status/1540953536359723010#m,"इसी तरह, बेंगलुरु के एक Space Start-Up Astrome की founder नेहा भी एक कमाल के idea पर काम कर रही हैं।  ये Start-Up ऐसे Flat Antenna बना रहा है जो न केवल छोटे होंगे, बल्कि उनकी Cost भी काफी कम होगी।  इस Technology की Demand पूरी दुनिया में हो सकती है।  #Ma…","Jun 26, 2022 · 7:02 AM UTC",0,0
https://twitter.com/panchalronakrr/status/1540950196322009088#m,"इसी तरह, बेंगलुरु के एक Space Start-Up Astrome की founder नेहा भी एक कमाल के idea पर काम कर रही हैं।  ये Start-Up ऐसे Flat Antenna बना रहा है जो न केवल छोटे होंगे, बल्कि उनकी Cost भी काफी कम होगी।  इस Technology की Demand पूरी दुनिया में हो सकती है।  #Ma…","Jun 26, 2022 · 6:48 AM UTC",0,0
