link,text,date,Likes,Comments
https://twitter.com/mrvldcmystery/status/1608968853543071744#m,"I don’t support Trump, do like some of his business ideas, still can’t stand him, but I just hate how other people find it “problematic” to support him. Like who cares? I have trump supporting friends and we’re cool. People need to just grow a backbone.","Dec 30, 2022 · 11:30 PM UTC",13,2
https://twitter.com/CosentinoLuige/status/1608967635609452546#m,"This action of a narcissist, Who has no idea how to run a business. He other businesses are managed by people with real business experience. His style of management to force the employee to accept his decision. American have choice to safety health work environment.","Dec 30, 2022 · 11:25 PM UTC",2,1
https://twitter.com/Hekoeha/status/1608967217257025536#m,Growing up i was always surrounded by “business talk” or “money making ideas” there was always a hustle. Every Tongan adult i knew as a kid had a way of making money on the side or a business venture. I love that our people are always trying 🫶🏽🇹🇴,"Dec 30, 2022 · 11:24 PM UTC",9,1
https://twitter.com/ecomchasedimond/status/1608966431881990147#m,Random business idea:  Partner with influencers to translate their content into other languages.  The benefits to the influencer would be distribution to new audiences without having to do additional work.  You’d likely need to provide the growth layer as well.  Thoughts?,"Dec 30, 2022 · 11:21 PM UTC",56,13
https://twitter.com/ChrysShotYa/status/1608966252747427840#m,"The episode of the office where Robert California thinks Kevin is pitching him real business ideas, and insight into the world of finance, then he realises he’s genuinely just talking about food the entire time. >>>> looooool","Dec 30, 2022 · 11:20 PM UTC",0,0
https://twitter.com/RobertBodine5/status/1608966015886708736#m,Best business man screaming he knew not how his business was ran..  If we had a dollar every time Trump screamed I had know idea...didn't know that person..we would not be inflation we'd all be buying boats...just like Republicans everything money comes up missing,"Dec 30, 2022 · 11:19 PM UTC",1,0
https://twitter.com/springcjackson/status/1608965912622661642#m,I believe in order to be successful in today’s ever-changing business environment you need to adapt and be open to new ideas and information.   Update your billing systems by going digital.   What’s something you learned this week that has helped you out?  #WinnerCircle,"Dec 30, 2022 · 11:19 PM UTC",0,0
https://twitter.com/JodyBerndt/status/1608965648520187904#m,Here's an idea mind your own business,"Dec 30, 2022 · 11:17 PM UTC",0,0
https://twitter.com/bronifty/status/1608965268444962816#m,Tell me what you think of this idea 💡  Use @VAST_Data fronted by fastly or another CDN to be a provider for filecoin. I am certain there is a business model but the upfront cost for the storage layer is quite high & it’s on prem so electricity + bandwith @PatrickAlphaC,"Dec 30, 2022 · 11:16 PM UTC",0,1
https://twitter.com/originalmarkz/status/1608965121824653312#m,"And the Big guy works for China. I doubt he had any idea that his hotel business still had an unclosed account. Either way, biggest nothing burger story of the year.","Dec 30, 2022 · 11:15 PM UTC",28,0
https://twitter.com/OnlineWebsiteMK/status/1608964696341708801#m,Fill in the blanks: When I find a bad review about my business I _______________ No company is immune to bad press or bad reviews online and we want to know what your idea of repairing a battered online reputation would be!  via:   https://bit.ly/2XQjcmt,"Dec 30, 2022 · 11:14 PM UTC",0,0
https://twitter.com/LNcyberhub/status/1608964559301382146#m,"Fred’s idea worked. It was chugging along. It brought back the song, and dance in their hearts.  Nobody could cheat  because Fred kept them honest.  Business boomed bigger  and better than ever! 17","Dec 30, 2022 · 11:13 PM UTC",1,1
https://twitter.com/BEAMZBikes/status/1608964123324481537#m,"I am just re-reading Neal Stephenson's 1992 book Snow Crash, where the idea of the meta-verse was featured.  I fear that most readers read it as a dystopian future, but some read it as a business plan.","Dec 30, 2022 · 11:11 PM UTC",0,0
https://twitter.com/FLACG1/status/1608963826623418368#m,Two properties directly in the middle of downtown Tampa… This will not last long ~bring your ideas and business commitment and you will own a part of downtown Tampa! https://lnkd.in/eWvhreAi,"Dec 30, 2022 · 11:10 PM UTC",0,0
https://twitter.com/croceluna/status/1608963254902198278#m,Potresti avere avuto un'idea per un nuovo business,"Dec 30, 2022 · 11:08 PM UTC",1,0
https://twitter.com/consultorfranco/status/1608963233297358849#m,"La idea no se trata de hacer cosas inteligentes, sino se trata hacer menos cosas estupidas. #mentalidad #dinero #negocios #business #mindset #importacion #china #peru #aduana #desarrollopersonal","Dec 30, 2022 · 11:08 PM UTC",0,0
https://twitter.com/DokanTweets/status/1608963167794728960#m,If you don't have a crystal clear idea of online store and online marketplace. Make your idea clear from this blog before finally choosing a platform to kickstart your online business.  #onlinestore #marketplace https://dokan.co/blog/5423/online-store-vs-marketplace/,"Dec 30, 2022 · 11:08 PM UTC",0,0
https://twitter.com/MarketingSecre5/status/1608962533121003522#m,We will  discuss simplistic creative ideas so that you produce unrestricted resource of business leads https://bit.ly/2xP4i82,"Dec 30, 2022 · 11:05 PM UTC",0,0
https://twitter.com/natethenate/status/1608961878113546240#m,"""If we're right...""  3 words often used by Gabe Newell when talking about new products, ideas, and business decisions.","Dec 30, 2022 · 11:02 PM UTC",3,1
https://twitter.com/isunrayy/status/1608961875001380865#m,copyrights@YangGuangGuang Can Twitter add paying and receiving money function as papal.me? Better with instant scanning function. Remember to refund me at least 5% of the total amount for this new business. Contact me for my authority of this creative idea.,"Dec 30, 2022 · 11:02 PM UTC",0,0
https://twitter.com/1MBB_2030/status/1608961279380623362#m,"Kalene McElveen, Owner of Tastefull Vegan (Frozen Desserts), has innovated how we eat vegan food. An extraordinary idea and healthy food option! 💫 Learn from her business journey and her personal history behind her business. 👏🏿","Dec 30, 2022 · 11:00 PM UTC",1,0
https://twitter.com/mpact1ve/status/1608959840403230720#m,It is always a wise balance to take into account other respected opinions though. Let those ideas manifest within your own intellect for a better tomorrow. Ya never know how much another’s idea within your business may help one another prosper.,"Dec 30, 2022 · 10:54 PM UTC",1,1
https://twitter.com/nubiawillman/status/1608959444985184256#m,"#cdmx was a dream! The business leads in delegation trips are vital, as was connecting w/local orgs. Meeting with Casa Refugiados gave .@ChiNewAmericans great ideas to put into practice on how we can support new arrivals!!","Dec 30, 2022 · 10:53 PM UTC",2,0
https://twitter.com/AlanaEen/status/1608958986069626885#m,"I can't dictate reality. A male is a male via a process that begins in utero. I think it would take regression to undo it. If you prefer, the male could ""morph"" his body, or ""mutate"" or whatever word sounds good to you. Any idea of how this would happen is equally fictional.","Dec 30, 2022 · 10:51 PM UTC",1,2
https://twitter.com/PrincessMomoka2/status/1608958974614982657#m,"like owner of the business, parents, etc.  I was never raised to think it was a good idea to go armed to intimidate protestors  because someone i knew was a right wing woke snowflake that thinks it is okay to intimidate protestors because people around him are white supremacists","Dec 30, 2022 · 10:51 PM UTC",1,0
https://twitter.com/Hinshelwood_S/status/1608958612315017217#m,17 fantastic app ideas for your business in 2022  -  https://ed.gr/ef2sb #BusinessTips,"Dec 30, 2022 · 10:50 PM UTC",0,0
https://twitter.com/legalytical/status/1608958484078526465#m,"I launched a consulting business in October and am starting to. I am also thinking about how to create something digitally in this space, but I'm just starting to sketch out some ideas.","Dec 30, 2022 · 10:49 PM UTC",1,1
https://twitter.com/DonNantwich/status/1608958402444787713#m,"'Asking people to consider being more open when dating is good advice imho.'  Free from this kind of interference? Sounds like a great idea, in my day we used to call it 'minding our own business', perhaps we should just bring that back?","Dec 30, 2022 · 10:49 PM UTC",8,1
https://twitter.com/gugu_dlodlo_99/status/1608957828290711552#m,No one owes you nothing!!! Stop waiting on other people to start your business... starting a business alone isn’t such a bad idea! You avoid a lot paper work and unnecessary conflicts!,"Dec 30, 2022 · 10:46 PM UTC",2,0
https://twitter.com/Siennafrst/status/1608957363238887424#m,I definitely think it’s not true for all 👍 and both industries have its pros and cons. I have queried but I am a business woman IRL so I can’t stand the idea of sharing profits when I know I can  build my own empire. Money wise I think it does help to maximize profit with both.,"Dec 30, 2022 · 10:45 PM UTC",0,1
https://twitter.com/TonieDurante/status/1608956388868501504#m,Great idea.  Can I ask what your new business venture is?,"Dec 30, 2022 · 10:41 PM UTC",3,1
https://twitter.com/whatsthenewmary/status/1608955613035528193#m,"It is gender I ideology that a) says a man is a woman if he says so, b) whether a human is a man or woman is determined by the subjective ideas of ‘gender identity’ and c) we must believe whatever a person says about themselves…is what you’re caught up in.","Dec 30, 2022 · 10:38 PM UTC",0,0
https://twitter.com/gervidos/status/1608954948594864129#m,List of 50 Online Lucrative Business Ideas for 2023 - https://searchngr.com/online-lucrative-business-ideas/hi good evening,"Dec 30, 2022 · 10:35 PM UTC",0,0
https://twitter.com/young5skiers/status/1608954818433003523#m,Since most liberals don't work they would have no idea that the Trump organization did business all over the world. He actually made his income outside of the government.  Hard for politicians to understand this 😎,"Dec 30, 2022 · 10:34 PM UTC",1,0
https://twitter.com/Robbie036750331/status/1608954703836246018#m,"You really have no idea, have you? Remember you and Tiny started all this shit by thinking you were both Billy Big bollocks! You now have to back that up now pal! How's the shit removal business going?","Dec 30, 2022 · 10:34 PM UTC",0,1
https://twitter.com/jimlyman7/status/1608954594528305153#m,Being able to claim losses maybe legal if they are legitimate. It proves your dad is a poor business man. The idea of running a business. Is to make profits. Not begging for money back. Trump= loser,"Dec 30, 2022 · 10:34 PM UTC",1,0
https://twitter.com/SharaVigeant/status/1608954470603583488#m,Great idea! Clever business expense you can use recreationally too!,"Dec 30, 2022 · 10:33 PM UTC",7,1
https://twitter.com/venibak/status/1608954092591910913#m,"For me, this is 100% true. But I know many people who would regret trying to build their own business. For them, such a kind and amount of responsibility are awfully stressful. So, they can't even afford the idea of creating their own business.","Dec 30, 2022 · 10:32 PM UTC",0,0
https://twitter.com/dynastyofhw/status/1608953849058070529#m,"I thought she was a business partner? That’s different than an owner. A partner can be an owner, investor, salesperson, spokesperson or even a marketer (idea person), but it’s not always an originator of an LLC. LLCs have “manager” (one owner) or “managing partners” (2+ owners).","Dec 30, 2022 · 10:31 PM UTC",2,1
https://twitter.com/PattiStoll/status/1608953486032658433#m,"I live close. First, these people are a cash-only business, which enables them to cheat taxes. Second, they are pro-trump. Third, I've been watching them since around 2010 after a back room convo, overheard, that gave me the distinct idea they are anti-government. Mike Flynn club","Dec 30, 2022 · 10:29 PM UTC",0,0
https://twitter.com/OkanaganNatural/status/1608952634676842497#m,Bring your product idea to us and we do the rest. We will help your business gain traction with small production runs. and this will make launching your new product a hassle-free task.  Get Started: https://zcu.io/z2PI 1(888) 819-0458  #okanagannaturals #skincareproducts,"Dec 30, 2022 · 10:26 PM UTC",0,0
https://twitter.com/BuyDirectUSA/status/1608952575210184705#m,"This is a great idea. A perfect way to hone your writing skills, help others and reach more people for your small business. @MelissaOnline","Dec 30, 2022 · 10:26 PM UTC",2,0
https://twitter.com/QuicklookM1/status/1608950939167371264#m,"We represent your business giving the highest quality when it comes to developing businesses and showing your idea.  Work with QuickLook Marketing, because we always give a QuickLook 2 U!  Like and Follow our Facebook Page: https://lnkd.in/es_j_gzi","Dec 30, 2022 · 10:19 PM UTC",0,0
https://twitter.com/mostlyceltic81/status/1608950571935096832#m,I think Celtic should loan more promising players out as part of their development. If they do the business then they have a chance at Celtic. Im thinking Ajer at Kilmarnock or Ryan Christie at aberdeen. I know they weren’t academy players but you get the idea…,"Dec 30, 2022 · 10:18 PM UTC",2,1
https://twitter.com/systemsshaper/status/1608950318674345984#m,"If you keep reading books on business but have never launched an idea, perhaps consume less information and apply more of what you have already learned.  Basic Knowledge < Experiential Learning","Dec 30, 2022 · 10:17 PM UTC",6,2
https://twitter.com/VVlTCHES/status/1608949708529225731#m,"i'll serve maria. i'll be her hands. her practical mind. i'll be her accountant and her chancellor. i'll estimate the price of her ideas and outbursts and i'll estimate the price of her every dream. you know, it happens—some business-like people are also surprisingly mad.","Dec 30, 2022 · 10:14 PM UTC",0,0
https://twitter.com/realhndustane/status/1608949660919664642#m,"@AJIOLife what a great business idea. When a client ordered a product, send them whatever. Then delay there refund. And use that money in business. Genarate revinue from it. A huge interest free, tax free fund. @FinMinIndia @republic @BharatCourt","Dec 30, 2022 · 10:14 PM UTC",0,1
https://twitter.com/DeFi_Harvester/status/1608948353240563714#m,Business Idea:  Offer a motorized scooter / valet service at gyms for those who absolutely annihilate themselves on leg day.    Comes with a complimentary vomit bag.,"Dec 30, 2022 · 10:09 PM UTC",5,1
https://twitter.com/kiki_doe/status/1608947383475539968#m,"Unpopular opinion: MAKING 12,000 IG PAGES FOR EVERY IDEA AND BUSINESS YOU START IS NOT THE WAY. Leverage the power of your brand and core following and introduce the new offerings in one central location.","Dec 30, 2022 · 10:05 PM UTC",2,0
https://twitter.com/JoeVignolo/status/1608947036077834241#m,Here Are 31 Low Startup Cost Business Ideas for Teens via @ATouchOfBiz https://buff.ly/3Nt7CHP,"Dec 30, 2022 · 10:04 PM UTC",0,0
https://twitter.com/dejjdenisee/status/1608946760692674561#m,i have so many business ideas,"Dec 30, 2022 · 10:02 PM UTC",0,0
https://twitter.com/paul_a_scot/status/1608946329316913152#m,#bagforlife #business_idea #200percent #profit hashtag piss taking British word 4letters begins with C more than one 5letters ending in S.,"Dec 30, 2022 · 10:01 PM UTC",0,0
https://twitter.com/Sashafirstclass/status/1608946261054611456#m,Looking into business ideas.,"Dec 30, 2022 · 10:00 PM UTC",0,0
https://twitter.com/DamJogger/status/1608946225356898306#m,The idea it's illegal for a business to allow smoking indoors is another sign communism is becoming ubiquitous.,"Dec 30, 2022 · 10:00 PM UTC",1,0
https://twitter.com/KAMK75756445/status/1608946172273766400#m,superficially seems that'd be a good idea... but reason people tend to hold that opinion is blatant ignorance on level you have no business even having an opinion on this and/or idea less ppl will be trans or regret if wait to 18 or some other nonsense.,"Dec 30, 2022 · 10:00 PM UTC",1,0
https://twitter.com/igmscom/status/1608946026349563907#m,💡 Are you coming up short on ideas to market your property management business?   We dive into 7 marketing ideas for you to explore in our post linked below 👇  https://hubs.la/Q01wtZSb0 #marketing #propertymanagement #businessmarketing,"Dec 30, 2022 · 10:00 PM UTC",1,0
https://twitter.com/USConstRules/status/1608945909886513152#m,You have no idea how to run a business.  None.  Keep teaching and writing books on other peoples great accomplishments.,"Dec 30, 2022 · 9:59 PM UTC",0,0
https://twitter.com/Kartik20657339/status/1608945809185439744#m,Correction on prev facts Of those 5 girls When he told them his business idea 3 of them told him to fuck off and left Also This all was 10 years ago not in 2016,"Dec 30, 2022 · 9:59 PM UTC",0,0
https://twitter.com/philipiacos/status/1608945272671055872#m,No sleep tonight o... all this business idea must not go,"Dec 30, 2022 · 9:57 PM UTC",0,0
https://twitter.com/PrimalX60/status/1608945257609310209#m,"Amazing business idea. Y'all know those Pirates Booties snack right. Instead of a box, make it a decent sized chest of em like a pirates chest. And also sell them in buckets. I'm talking KFC sized buckets cause I be eating them but there is not enough in like 2 bags","Dec 30, 2022 · 9:56 PM UTC",0,0
https://twitter.com/itza322/status/1608945230283419648#m,"Maybe it's just me minding my business. I'm a big true crime fan, but I prefer to learn about cases that have already taken place?  The idea that TC fans do sleuthing & trying to insert & get involved in literal cases that are active is just so odd to me.","Dec 30, 2022 · 9:56 PM UTC",1,1
https://twitter.com/MMPconnection/status/1608945204676943876#m,#cannabiscommunity #marijuana #cannabis Sinaloa Cartel Weed Business Taking Ideas From California Dispensaries                                                         Sinaloa Cartel members want to get a jump on the potential legalization of marijuana in https://mmpconnect.com/?p=104639&utm_source=twitter&utm_medium=social&utm_campaign=ReviveOldPost,"Dec 30, 2022 · 9:56 PM UTC",1,0
https://twitter.com/Northmanreturns/status/1608944968315600897#m,"Business idea, an endless treadmill with lulu's just out of reach for women.","Dec 30, 2022 · 9:55 PM UTC",1,0
https://twitter.com/the_cripple/status/1608944946257727488#m,She's a brilliant person and she has a great business idea but she can't do it because she doesn't have the money to start it up. If she was able to get some tax breaks she would be able to save the money and start up the company.,"Dec 30, 2022 · 9:55 PM UTC",0,1
https://twitter.com/fretarot/status/1608944176426778624#m,"Moving onto your own path, or planning into building something of your own, money investments, new business ideas jewellery or clothes, reconciliation with a familiar energy quite child like, “chaotic duo” More gatherings and Wine dinner party’s with friends, charcuterie boards","Dec 30, 2022 · 9:52 PM UTC",1,0
https://twitter.com/TheAvidMotorist/status/1608944164045193217#m,"There is no rational reason to limit development to single family homes one block away from business and job centers, in major cities, during a housing crisis. Absolutely none!  If you want to limit the use of private property for your idea of “quality of life,” form an HOA!","Dec 30, 2022 · 9:52 PM UTC",1,1
https://twitter.com/ocwebsites714/status/1608944008893722624#m,It's a good idea to use a mix of general cannabis-related hashtags and more specific hashtags related to your location and business.,"Dec 30, 2022 · 9:51 PM UTC",0,1
https://twitter.com/whatsthenewmary/status/1608943552100458499#m,"The racist @business_jew is a supporter of the idea that humans can change sex, but when asked for evidence he cannot supply any. He supports the right of men (who say they are women) to appropriate women’s single sex spaces. A racist and a misogynist,","Dec 30, 2022 · 9:50 PM UTC",11,2
https://twitter.com/ob_penguin/status/1608943415726837760#m,"I'm discusted of the ignorance of Republicans who drank 45's kool-aid. The idea that anyone would believe a word he would say is beyond me. Go follow the adulterer, thief, lier, fraud, and really really bad business man. What a model for your children. You should all be ashamed!","Dec 30, 2022 · 9:49 PM UTC",0,0
https://twitter.com/onepostguy/status/1608943347976261632#m,Food all various discuss argue nor business. Possible her spring note. That consumer just idea. Drop cell fact money model.,"Dec 30, 2022 · 9:49 PM UTC",0,0
https://twitter.com/henryalexnice/status/1608943262978682882#m,"That’s the problem. I’m an undergraduate and my girlfriend is a graduate. She studied business administration. I wouldn’t lie, this girl is so loyal and always give me business ideas and make me do more. I need that kind of woman for my kids too.","Dec 30, 2022 · 9:49 PM UTC",2,0
https://twitter.com/SeekerScorpio/status/1608943153335406592#m,Heck yeah! Build up that life portfolio & dip into every form of media possible! Know the entertainment business well enough to eventually be a producer more specific records? Of course do what you always love although father time tires all & mentorship maybe be an idea.,"Dec 30, 2022 · 9:48 PM UTC",0,0
https://twitter.com/drstyleme/status/1608943087895875584#m,New business idea. Label on the inside.,"Dec 30, 2022 · 9:48 PM UTC",0,0
https://twitter.com/0_Brood_0/status/1608942817132572672#m,This is a shit question. If you vote or don't vote because of one idea a politician has; you have no business voting. Just stay in the sheeple line.,"Dec 30, 2022 · 9:47 PM UTC",0,0
https://twitter.com/Dutchmahn/status/1608942637230485507#m,I get what you are saying.  But I meant something different.  We need to tell it what to write.  When you tell AI to write a sales page. It's still you who is giving the idea.  Maybe the time comes when you tell AI: Build a business for me & make me rich and it does. but not yet.,"Dec 30, 2022 · 9:46 PM UTC",0,0
https://twitter.com/BigBluDebutante/status/1608942601499213825#m,Have you been thinking about different low-cost start-up business ideas? Well then I'm going to go ahead and be the one to say it..... Yes! YOU NEED TO START A BUSINESS! Check my latest blog post for more details on 5 reasons you SHOULD! https://www.thebigbluedebutante.com/5-reasons-to-start-your-business-with-me-in-2023-my-low-cost-start-up-business-idea/ #businesstips,"Dec 30, 2022 · 9:46 PM UTC",1,0
https://twitter.com/Brandon197201/status/1608942462898429952#m,You’re 100% right 90% of the population has no idea how business works or functions.,"Dec 30, 2022 · 9:45 PM UTC",2,1
https://twitter.com/Usb_360/status/1608941662788616196#m,Na poverty Dey bring business idea,"Dec 30, 2022 · 9:42 PM UTC",3,0
https://twitter.com/PolgeJules/status/1608941488175747074#m,That so cool u just gave me a new business idea !!,"Dec 30, 2022 · 9:41 PM UTC",1,0
https://twitter.com/AuthorDelaneyW/status/1608941099405692928#m,Wait…who do you think you’re talking about? I have no idea where you went with this pivot. You don’t like how Jojo’s business works. You don’t like how teachers make money. None of this has anything to do with the original discussion. You need help?,"Dec 30, 2022 · 9:40 PM UTC",0,1
https://twitter.com/hydrapreneur/status/1608940960016400384#m,"But the question is, how do you test business ideas & products/services whilst minimizing your risk & exposure?  It's simple.","Dec 30, 2022 · 9:39 PM UTC",0,1
https://twitter.com/Iam_SaintOla/status/1608940935643303936#m,"You're welcome...  In case you need cocoa business ideas, you can hit my DM","Dec 30, 2022 · 9:39 PM UTC",1,1
https://twitter.com/djCodeRed_/status/1608940457928564736#m,I got a website idea for black/Brown/ethic own business. 🫡 I’m on it.,"Dec 30, 2022 · 9:37 PM UTC",0,0
https://twitter.com/manie_sid/status/1608939876082397185#m,Thousands of children dropped out of school during covid because parents didn't have money to pay fees. Not a single private school made accommodations for them. Pls tell me why it is a good idea to let greedy business owners dominate the education sector.,"Dec 30, 2022 · 9:35 PM UTC",1,0
https://twitter.com/DigitalTDaily/status/1608939518656417792#m,"Here are some questions to ask during the execution of your business strategy. The answers will help you meet desired goals and results more effectively, by adjusting what's not working well. Infographic rt @lindagrass0 #Entrepreneurship #BusinessStrategy #Idea","Dec 30, 2022 · 9:34 PM UTC",2,0
https://twitter.com/ProBizNews1/status/1608939419528044544#m,Jungle murals for the wall as an idea for nursery #news #BusinessNews #Business https://ift.tt/9DktxN3,"Dec 30, 2022 · 9:33 PM UTC",0,0
https://twitter.com/myles_ponsonby/status/1608939228821323780#m,"If you want to bring your business idea to the UK, you’ll need either an Innovator or a Startup Visa. Learn which is the best option for you. @tdpel #business #visaapplications #entrepreneurship https://hubs.li/Q01tyTSS0","Dec 30, 2022 · 9:32 PM UTC",0,0
https://twitter.com/WaveRnner/status/1608938965654175749#m,Business idea ✍️ Chrome AutoPilot   Chrome extension that opens just one screen at a time based on your to do list. You don’t get the option to switch screens until your task is complete.   How it could work 👇,"Dec 30, 2022 · 9:31 PM UTC",0,1
https://twitter.com/johelskii/status/1608938606223319040#m,"get a job, grow in the job  build a network for leverage, save, build financial stability  visit the business idea in 4 years  or start a new one","Dec 30, 2022 · 9:30 PM UTC",3,1
https://twitter.com/MaduagwuDera/status/1608938504175898624#m,"Dear Lord,  It's me again, i am grateful for the business ideas, and also grateful for it coming into existence..  I am grateful for the customers that will patronize my brand. I am grateful for the multiple sold outs and restocks that will be happening in 2023..  Thank you lord","Dec 30, 2022 · 9:30 PM UTC",0,0
https://twitter.com/ronie_lynn/status/1608938387985301505#m,"What brainwave business chair person implemented that idea, like that's great for business!","Dec 30, 2022 · 9:29 PM UTC",0,0
https://twitter.com/Kemloten1/status/1608938072284225537#m,If you’ve listened to this dude for ten seconds you know full well that none of this is out of character. His business model involves teaching men how to yrtraffick women and he probably doesn’t believe in the idea of consent.,"Dec 30, 2022 · 9:28 PM UTC",2,0
https://twitter.com/DavidCWillisUSA/status/1608937815785766913#m,"The Idea that ""Business can do whatever it wants"" needs to be included...that Propaganda has fully permeated peoples brains....they think an employer or business can demand an employees do literally anything..take a vax etc...or customer can be discriminated against etc, Insane.","Dec 30, 2022 · 9:27 PM UTC",0,0
https://twitter.com/PSAFPATRIOT/status/1608937723070648320#m,"One day.... S.African parliament will only have Patriotic parties . The current top 3 parties would be long gone. Patriots won't have to worry about borders and immigration, it will be taken care of. Patriots will be discussing business ideas and SA future✊. Vote wisely 🇿🇦🇿🇦🇿🇦","Dec 30, 2022 · 9:27 PM UTC",64,2
https://twitter.com/Cryptobuffett11/status/1608937578899857409#m,@JeffBezos  Chances are very slim that you read this but have an business idea I would love to pitch to you please 😊🙏🙏🙏🙏🙏🙏🙏🙏,"Dec 30, 2022 · 9:26 PM UTC",1,0
https://twitter.com/roofmistress/status/1608937378382770177#m,Wow. I had no idea. I love audiobooks and pretty much exclusively use audible. I maaayyy have to start surfing around for other platforms if they don’t change their business model.,"Dec 30, 2022 · 9:25 PM UTC",9,1
https://twitter.com/Regularchick/status/1608937092889083905#m,"Just don’t unlearn that ownership entitled you to labor, business success implies technical skill, and individual innovators, not broad societal changes, are the solutions to the problems we face. Elon wouldn’t like if you unleavened these ideas","Dec 30, 2022 · 9:24 PM UTC",0,0
https://twitter.com/GabrielOgundir1/status/1608936618878177280#m,"Immediately after setting up a 3rd WhatsApp Business, I received a ""notification"" that my WhatsApp is registered with another number..  Then my WhatsApp Business got banned again.   Don't know if it's a good idea to get a fourth Sim again?   Cause I didn't violate any policy.","Dec 30, 2022 · 9:22 PM UTC",0,2
https://twitter.com/akashbaj12/status/1608936114798362626#m,"Movie idea: The Social Network, but instead of getting drunk and revolutionizing the internet it’s my college group doing Ket and starting multiple failed business","Dec 30, 2022 · 9:20 PM UTC",1,0
https://twitter.com/sutevskid/status/1608935525372542976#m,"You can have a fantastic idea for a product, but if the backend of your business isn’t running correctly, you won’t be able to carry out that idea. Here are the five essential aspects you need to get your business to succeed. https://www.entrepreneurshipinabox.com/20805/5-essential-components-of-any-successful-business/","Dec 30, 2022 · 9:18 PM UTC",0,0
https://twitter.com/FaYaWan/status/1608935425804238848#m,"Honestly, I don't see it this way, I feel like he has been like this for a while and couldn't tell his mind because of his business. We have his true face. So angry that he was able to infuse his ideas into the ecosystem. I've seen a few esport fans turned into etaT fans.","Dec 30, 2022 · 9:17 PM UTC",1,1
https://twitter.com/blackard_gary/status/1608935278743519234#m,Corporations do not pay taxes ! It is a business expense =raise taxes get higher prices. Stupid idea,"Dec 30, 2022 · 9:17 PM UTC",0,0
